Client_ID,Service_Type,Monthly_Revenue,Contract_Length,Support_Tickets,Satisfaction_Score,Payment_Delay,Cloud_Usage,Security_Incidents,Churn
9604,Cloud,45002.0,24,5,1.3,11,51,2,0
9605,Cloud,27152.0,36,3,2.5,56,91,4,0
9606,Support,29091.0,36,12,2.1,25,95,3,0
9607,Security,5511.0,12,19,2.9,32,59,5,0
9608,Infrastructure,42850.0,12,14,4.3,32,85,0,0
9609,Support,21636.0,36,17,4.0,35,57,0,0
9610,Cloud,25517.0,36,16,2.4,28,66,7,1
9611,Cloud,36786.0,24,18,2.5,21,18,7,1
9612,Cloud,,12,9,3.6,17,39,8,1
9613,Security,,36,4,1.8,16,27,7,0
9614,Cloud,14178.0,36,11,1.4,43,54,1,0
9615,Support,6725.0,12,24,2.0,51,97,4,0
9616,Support,23477.0,12,29,1.5,23,92,7,0
9617,Cloud,39469.0,36,14,2.4,21,87,8,1
9618,Support,13496.0,36,22,4.8,43,75,5,0
9619,Cloud,,36,3,1.5,4,20,3,0
9620,Cloud,15472.0,12,7,4.3,0,99,8,0
9621,Infrastructure,25724.0,36,27,3.1,18,81,3,0
9622,Security,35416.0,36,19,3.5,29,76,5,0
9623,Security,40575.0,36,21,1.7,38,24,4,0
9624,Infrastructure,20654.0,24,27,1.6,14,49,0,0
9625,Infrastructure,16078.0,24,16,1.7,45,22,3,0
9626,Security,33030.0,12,29,3.7,57,89,9,0
9627,Cloud,12572.0,36,5,4.0,34,95,2,0
9628,Cloud,22408.0,36,15,4.7,4,42,7,0
9629,Security,24359.0,12,25,2.6,5,11,6,0
9630,Cloud,,12,4,2.8,24,43,9,0
9631,Infrastructure,9856.0,12,13,2.9,10,25,0,0
9632,Cloud,32527.0,36,1,2.1,50,23,7,0
9633,Cloud,44492.0,24,16,2.3,21,55,6,0
9634,Support,14245.0,12,28,4.4,58,59,1,0
9635,Support,48634.0,36,5,2.4,33,14,9,0
9636,Support,47864.0,12,10,4.5,56,52,3,0
9637,Cloud,33946.0,36,1,2.2,43,27,1,1
9638,Security,42355.0,12,24,2.4,56,57,8,0
9639,Infrastructure,42690.0,36,24,3.2,54,73,7,0
9640,Cloud,42814.0,12,0,1.4,13,35,0,1
9641,Security,36645.0,24,4,4.7,58,83,0,1
9642,Cloud,24278.0,12,7,4.3,8,79,7,0
9643,Infrastructure,12203.0,12,3,3.7,19,23,4,0
9644,Cloud,26658.0,24,18,5.0,15,75,0,0
9645,Infrastructure,47596.0,12,4,1.1,57,70,3,0
9646,Cloud,20797.0,24,4,2.6,16,82,1,0
9647,Infrastructure,37806.0,36,23,4.4,16,86,8,1
9648,Cloud,35958.0,24,15,2.7,33,30,9,0
9649,Infrastructure,11265.0,24,21,1.0,41,64,5,0
9650,Support,11598.0,36,17,1.6,10,11,8,0
9651,Cloud,40183.0,24,10,2.7,34,12,0,0
9652,Cloud,22142.0,24,16,3.7,33,22,0,0
9653,Security,31998.0,36,28,1.7,35,30,3,1
9654,Security,30890.0,12,2,2.8,7,42,1,0
9655,Infrastructure,33878.0,12,17,1.1,18,29,0,0
9656,Cloud,19306.0,24,3,2.9,51,27,5,0
9657,Infrastructure,16885.0,12,18,4.6,49,98,7,0
9658,Support,49145.0,12,8,3.4,32,47,0,0
9659,Security,48826.0,24,4,2.8,55,34,9,0
9660,Infrastructure,12443.0,36,3,1.6,22,47,9,0
9661,Infrastructure,,12,15,1.8,57,24,5,0
9662,Security,22084.0,24,9,1.3,1,90,0,0
9663,Cloud,28911.0,36,8,4.0,7,38,7,0
9664,Infrastructure,,12,15,1.3,28,73,5,0
9665,Security,31777.0,36,19,2.5,41,41,0,0
9666,Cloud,39361.0,24,21,4.0,50,81,8,0
9667,Support,19758.0,36,29,3.9,6,52,0,0
9668,Security,34521.0,36,25,3.3,48,22,8,0
9669,Infrastructure,25529.0,24,16,3.3,59,90,2,1
9670,Support,28091.0,12,28,1.4,28,94,7,1
9671,Cloud,,12,17,1.7,30,87,7,0
9672,Cloud,36381.0,36,14,3.1,29,34,6,0
9673,Security,,36,19,2.4,34,58,1,0
9674,Security,35932.0,36,8,1.1,24,97,2,0
9675,Security,,36,5,4.2,46,17,4,0
9676,Cloud,6908.0,12,5,3.6,3,37,4,1
9677,Support,44722.0,24,10,2.3,48,92,1,0
9678,Cloud,35358.0,24,24,1.4,42,20,0,1
9679,Infrastructure,35412.0,24,27,3.4,37,64,4,0
9680,Cloud,23174.0,36,19,2.4,16,19,4,1
9681,Infrastructure,20496.0,36,2,2.0,9,68,2,0
9682,Support,7928.0,24,22,3.9,0,74,7,1
9683,Security,35632.0,12,11,2.3,17,14,5,0
9684,Security,,24,14,1.5,45,89,1,0
9685,Cloud,14280.0,12,6,2.9,18,93,1,0
9686,Security,45449.0,36,24,4.3,49,29,3,0
9687,Support,26635.0,24,21,4.4,55,14,5,0
9688,Security,31957.0,24,17,4.4,31,76,8,0
9689,Cloud,41895.0,36,21,2.7,53,39,7,0
9690,Support,9963.0,12,14,4.2,30,96,7,0
9691,Infrastructure,32521.0,24,7,4.4,32,43,1,0
9692,Cloud,37615.0,24,21,2.8,21,10,3,0
9693,Infrastructure,49529.0,12,8,2.3,0,36,5,0
9694,Support,26695.0,24,14,3.8,40,72,5,1
9695,Cloud,,24,15,4.6,45,43,9,0
9696,Cloud,30176.0,36,19,4.9,34,41,5,0
9697,Support,,12,2,2.2,43,80,7,0
9698,Security,5987.0,24,26,4.8,48,55,7,0
9699,Cloud,6965.0,24,4,3.0,16,77,6,0
9700,Cloud,,36,2,2.2,33,92,4,0
9701,Infrastructure,36318.0,24,26,5.0,28,66,5,0
9702,Security,31015.0,36,27,4.5,5,31,5,0
9703,Infrastructure,34191.0,24,1,3.8,0,38,2,0
9704,Infrastructure,,36,1,4.6,54,54,2,0
9705,Security,42146.0,12,3,3.7,26,54,6,0
9706,Security,34032.0,12,2,2.8,11,76,5,0
9707,Support,,24,8,4.8,3,30,4,1
9708,Security,27640.0,24,29,4.9,54,30,5,0
9709,Cloud,,36,22,2.3,15,69,5,1
9710,Security,,36,21,2.4,51,90,3,0
9711,Support,38844.0,12,25,2.5,10,38,4,0
9712,Support,37602.0,24,11,4.3,51,42,6,0
9713,Support,26584.0,36,23,4.2,19,48,0,0
9714,Security,20169.0,12,8,4.9,25,71,9,0
9715,Security,,12,18,2.9,27,99,5,1
9716,Infrastructure,11385.0,36,11,3.9,41,80,4,0
9717,Infrastructure,13222.0,24,15,4.4,7,54,5,1
9718,Cloud,30444.0,12,25,1.9,1,67,0,0
9719,Infrastructure,43248.0,36,22,3.5,39,82,3,0
9720,Cloud,45545.0,12,24,3.2,25,91,7,0
9721,Support,,24,0,4.0,26,10,3,0
9722,Infrastructure,38718.0,36,9,3.8,32,20,9,0
9723,Security,13250.0,24,24,4.3,54,95,7,1
9724,Infrastructure,7818.0,24,29,2.2,6,41,7,0
9725,Cloud,41368.0,12,22,1.9,53,83,1,0
9726,Infrastructure,49109.0,24,9,4.2,45,58,5,0
9727,Support,20053.0,12,29,2.4,35,85,6,0
9728,Security,32426.0,36,3,2.2,20,39,6,0
9729,Cloud,,36,28,2.3,48,69,0,0
9730,Security,,12,10,1.3,33,19,3,0
9731,Security,48675.0,12,27,4.1,57,85,6,0
9732,Cloud,,12,21,3.9,22,30,5,1
9733,Security,21007.0,24,10,3.2,33,15,2,1
9734,Security,19241.0,36,10,3.9,39,47,9,0
9735,Infrastructure,49858.0,36,21,2.5,6,67,9,0
9736,Security,28902.0,24,5,2.2,25,17,0,0
9737,Security,29506.0,12,14,4.4,39,79,4,0
9738,Security,22562.0,36,1,2.7,51,72,7,0
9739,Security,25239.0,24,20,1.8,48,43,2,1
9740,Cloud,18065.0,12,22,4.0,54,58,4,0
9741,Support,46291.0,36,21,2.3,16,49,8,0
9742,Infrastructure,43805.0,12,2,1.8,30,95,7,1
9743,Security,38295.0,24,26,1.1,38,38,8,1
9744,Security,,36,27,4.9,24,18,4,0
9745,Cloud,14290.0,12,4,2.9,36,30,2,0
9746,Support,5211.0,12,28,1.6,14,41,8,0
9747,Security,23098.0,12,23,4.0,1,81,3,0
9748,Cloud,24072.0,24,10,4.6,10,64,0,0
9749,Infrastructure,48290.0,12,20,3.1,31,52,1,0
9750,Infrastructure,24650.0,36,11,1.1,29,19,7,0
9751,Security,20115.0,36,25,2.5,16,58,1,1
9752,Security,10149.0,12,2,2.0,23,96,5,0
9753,Support,46992.0,24,8,3.5,44,93,4,0
9754,Support,22716.0,36,26,3.1,3,22,8,0
9755,Security,37188.0,36,2,2.4,55,95,7,0
9756,Cloud,18621.0,36,1,3.6,49,50,0,0
9757,Support,11820.0,12,5,3.3,45,88,2,1
9758,Security,,36,23,4.6,31,40,4,0
9759,Support,35399.0,12,5,3.4,18,41,7,0
9760,Security,19002.0,12,16,3.0,2,54,6,0
9761,Infrastructure,48098.0,12,7,4.3,3,22,1,0
9762,Security,33750.0,12,0,1.8,24,34,6,1
9763,Infrastructure,,12,24,2.0,8,94,4,0
9764,Support,22310.0,36,7,4.1,20,77,5,0
9765,Security,,12,21,2.8,22,24,7,0
9766,Support,14671.0,12,14,2.6,45,73,4,0
9767,Infrastructure,49345.0,12,17,4.5,28,94,8,1
9768,Security,32894.0,12,12,3.4,29,69,0,0
9769,Support,31193.0,12,24,4.2,24,17,4,0
9770,Infrastructure,15222.0,12,7,4.2,48,83,0,0
9771,Support,28786.0,36,28,1.5,28,94,0,0
9772,Cloud,,12,19,3.6,33,26,0,0
9773,Infrastructure,5386.0,12,17,4.8,13,14,4,0
9774,Infrastructure,,36,12,2.9,21,22,8,0
9775,Infrastructure,45878.0,36,13,3.9,47,30,1,0
9776,Security,9133.0,24,14,3.3,50,53,5,0
9777,Security,47144.0,36,5,1.8,15,85,4,0
9778,Security,43349.0,36,0,1.8,10,98,6,0
9779,Cloud,39735.0,12,6,2.7,59,62,6,0
9780,Cloud,26952.0,24,0,2.9,58,37,2,0
9781,Infrastructure,29816.0,12,14,3.0,13,75,5,0
9782,Cloud,26529.0,24,28,4.8,6,30,2,0
9783,Support,10767.0,12,5,1.4,4,95,1,0
9784,Infrastructure,46521.0,36,4,2.5,57,66,4,0
9785,Infrastructure,23383.0,36,11,3.1,39,64,3,0
9786,Support,9901.0,24,25,4.9,28,11,3,0
9787,Infrastructure,47889.0,12,29,3.0,16,74,3,0
9788,Cloud,19633.0,12,2,4.1,29,86,7,0
9789,Security,24163.0,36,21,4.0,24,12,0,0
9790,Support,15707.0,36,19,3.3,13,68,2,0
9791,Cloud,27576.0,24,13,1.5,58,93,8,0
9792,Support,,36,27,1.9,41,72,2,0
9793,Support,49706.0,24,5,2.0,21,14,0,0
9794,Infrastructure,16548.0,24,3,1.2,43,75,4,1
9795,Infrastructure,,24,14,2.5,4,99,3,1
9796,Cloud,14843.0,24,16,3.4,39,27,9,1
9797,Support,41945.0,36,4,1.6,27,18,7,0
9798,Infrastructure,44979.0,24,23,1.7,11,31,8,0
9799,Infrastructure,45641.0,36,5,3.8,35,37,9,1
9800,Support,,24,9,1.7,59,69,4,0
9801,Cloud,11416.0,36,8,1.5,12,21,0,0
9802,Cloud,15633.0,24,3,4.9,56,46,3,1
9803,Support,42653.0,36,25,1.1,20,91,2,0
9804,Cloud,5594.0,12,8,2.3,31,51,5,0
9805,Infrastructure,19393.0,24,7,1.1,48,63,1,0
9806,Support,40380.0,24,2,4.4,55,51,4,0
9807,Infrastructure,27743.0,12,29,3.3,56,76,7,0
9808,Security,36971.0,12,21,1.2,20,65,4,0
9809,Security,9861.0,24,19,3.5,36,55,4,1
9810,Cloud,42534.0,36,0,1.5,37,14,7,1
9811,Security,41126.0,24,24,3.0,8,65,4,1
9812,Infrastructure,19846.0,36,19,3.7,36,32,3,1
9813,Security,31177.0,12,26,1.6,1,71,9,0
9814,Infrastructure,38682.0,36,29,3.0,2,22,8,0
9815,Cloud,23228.0,24,4,2.8,42,68,1,0
9816,Cloud,39763.0,12,2,4.7,9,97,0,0
9817,Infrastructure,29009.0,12,3,5.0,34,37,3,0
9818,Security,5094.0,24,28,3.6,8,90,9,0
9819,Cloud,46452.0,24,24,4.4,39,15,2,1
9820,Support,,12,22,3.6,47,70,8,1
9821,Cloud,37917.0,36,23,4.5,53,70,2,0
9822,Security,22430.0,36,18,2.7,31,54,2,0
9823,Support,40571.0,36,14,3.4,20,21,9,0
9824,Security,29974.0,24,18,4.4,57,44,6,0
9825,Infrastructure,36129.0,12,15,4.7,33,71,1,0
9826,Support,25860.0,36,29,1.1,24,14,7,0
9827,Security,12276.0,12,22,1.4,41,75,5,0
9828,Support,,36,7,4.7,55,84,8,0
9829,Security,13486.0,12,13,3.3,31,77,7,1
9830,Support,22527.0,24,4,5.0,45,95,3,0
9831,Security,14745.0,24,0,4.2,36,74,7,0
9832,Infrastructure,46128.0,24,18,4.3,21,89,3,1
9833,Support,17997.0,36,4,2.5,24,75,4,1
9834,Support,23330.0,24,2,2.0,0,50,9,1
9835,Support,,24,29,3.4,44,36,6,0
9836,Support,43585.0,24,16,4.5,35,85,5,1
9837,Infrastructure,29829.0,12,6,3.9,20,14,4,0
9838,Support,48336.0,12,16,2.9,40,14,1,0
9839,Cloud,13070.0,12,25,4.0,15,95,4,0
9840,Infrastructure,,12,12,3.8,31,22,9,0
9841,Cloud,28507.0,12,21,4.7,59,89,6,0
9842,Support,43921.0,12,21,2.1,20,99,5,0
9843,Security,11589.0,12,13,1.5,52,18,5,0
9844,Cloud,32459.0,24,22,2.9,27,57,4,0
9845,Support,20589.0,24,11,2.4,59,41,8,0
9846,Cloud,41375.0,36,10,4.9,18,92,0,0
9847,Support,,24,0,1.0,55,45,3,0
9848,Support,,12,26,4.7,13,24,6,0
9849,Support,38168.0,12,2,4.8,22,18,0,0
9850,Security,,36,11,1.2,23,25,3,0
9851,Cloud,36511.0,24,8,4.6,19,15,5,0
9852,Infrastructure,27426.0,24,1,2.9,31,81,9,0
9853,Infrastructure,35982.0,36,13,4.1,39,42,7,0
9854,Infrastructure,21746.0,12,4,1.3,9,51,6,1
9855,Infrastructure,33514.0,12,2,4.8,51,68,8,0
9856,Support,8851.0,12,11,3.4,0,45,6,0
9857,Cloud,24796.0,12,11,4.6,30,43,2,0
9858,Cloud,15498.0,36,28,3.7,51,11,9,0
9859,Security,37852.0,24,20,3.1,36,22,3,0
9860,Cloud,39592.0,12,6,1.7,57,52,2,1
9861,Cloud,49845.0,24,0,1.7,14,83,8,0
9862,Cloud,20930.0,24,2,2.9,39,66,7,0
9863,Security,47881.0,12,10,4.5,30,16,9,0
9864,Infrastructure,46590.0,12,12,1.5,27,68,8,0
9865,Cloud,,12,21,5.0,9,68,9,0
9866,Security,34536.0,24,22,4.5,5,60,9,0
9867,Security,29252.0,36,9,2.6,14,12,1,0
9868,Support,29003.0,12,18,2.0,46,36,4,0
9869,Security,,24,3,4.7,26,87,4,0
9870,Infrastructure,40139.0,24,21,1.5,9,63,6,0
9871,Cloud,44836.0,12,4,2.4,20,73,3,0
9872,Security,27205.0,36,10,1.3,18,43,3,1
9873,Infrastructure,35523.0,12,8,4.8,3,32,7,0
9874,Security,49627.0,12,12,3.5,21,57,0,0
9875,Security,12464.0,36,27,2.3,37,64,5,0
9876,Security,22110.0,12,16,2.1,14,26,8,0
9877,Security,12121.0,12,14,2.8,5,88,1,0
9878,Security,14840.0,36,12,1.4,49,71,4,0
9879,Infrastructure,42080.0,24,20,4.6,10,70,9,0
9880,Cloud,45768.0,24,10,3.0,43,70,9,0
9881,Cloud,14461.0,24,0,3.9,29,53,8,1
9882,Cloud,,24,7,1.9,39,80,3,0
9883,Cloud,29398.0,24,22,3.0,23,12,8,0
9884,Infrastructure,38086.0,12,4,1.8,21,82,7,0
9885,Support,20329.0,36,21,4.3,29,76,8,1
9886,Support,20791.0,24,15,4.1,45,17,1,0
9887,Infrastructure,19372.0,36,3,1.6,3,35,9,0
9888,Infrastructure,32354.0,24,24,1.3,49,24,4,1
9889,Security,49018.0,12,29,4.3,5,14,9,0
9890,Security,26537.0,24,18,1.4,37,22,8,0
9891,Security,39370.0,24,17,3.2,25,88,4,0
9892,Cloud,30405.0,36,22,3.1,18,21,3,0
9893,Security,46815.0,36,28,1.8,1,72,7,1
9894,Support,28703.0,12,1,3.4,3,17,5,0
9895,Cloud,,36,12,3.0,55,83,1,1
9896,Security,,36,15,3.0,4,43,7,0
9897,Cloud,45134.0,36,21,2.4,46,81,4,1
9898,Support,,12,26,4.4,34,31,6,0
9899,Security,11903.0,12,7,1.3,28,59,3,0
9900,Support,23242.0,12,18,2.8,15,21,8,0
9901,Support,18788.0,36,2,2.0,44,31,1,0
9902,Support,40249.0,36,18,4.4,11,67,9,0
9903,Security,39588.0,12,16,1.9,20,91,8,0
9904,Infrastructure,34513.0,36,8,4.1,8,28,3,0
9905,Security,48039.0,36,20,3.4,10,14,5,0
9906,Support,24542.0,24,24,4.5,7,25,4,1
9907,Security,37294.0,12,20,3.4,59,50,2,0
9908,Support,8684.0,12,22,3.2,25,83,6,0
9909,Infrastructure,28795.0,36,16,4.2,31,28,3,0
9910,Cloud,8651.0,36,24,3.2,38,74,0,0
9911,Infrastructure,15431.0,24,0,4.4,3,31,7,0
9912,Infrastructure,15131.0,12,3,1.2,33,26,2,0
9913,Cloud,29091.0,12,22,3.0,27,44,5,1
9914,Security,29845.0,36,26,4.3,24,48,1,1
9915,Cloud,29491.0,12,14,4.4,50,82,8,0
9916,Security,9830.0,36,11,4.3,53,64,3,0
9917,Security,33640.0,24,24,3.4,54,14,6,1
9918,Support,12334.0,36,16,5.0,43,82,8,0
9919,Support,14304.0,24,11,1.7,34,20,2,0
9920,Cloud,22032.0,36,15,1.7,18,87,2,0
9921,Infrastructure,30755.0,24,29,1.1,34,49,2,1
9922,Cloud,,24,12,5.0,50,97,4,0
9923,Security,13308.0,12,10,2.4,50,93,9,0
9924,Support,34654.0,36,14,4.0,38,13,5,1
9925,Cloud,44244.0,12,28,1.2,28,89,2,0
9926,Cloud,10942.0,12,15,2.2,13,98,9,1
9927,Support,7693.0,36,5,3.5,20,67,8,0
9928,Support,20562.0,12,26,3.1,35,74,0,0
9929,Support,11259.0,12,25,1.8,37,97,6,0
9930,Security,47236.0,12,10,2.8,13,73,8,0
9931,Support,,36,14,1.4,39,76,4,1
9932,Infrastructure,41556.0,12,4,3.2,49,43,2,1
9933,Cloud,5371.0,12,2,1.4,59,98,9,0
9934,Support,,12,25,3.5,14,67,3,0
9935,Support,28404.0,36,1,1.6,50,76,7,0
9936,Security,12120.0,24,0,3.2,49,16,2,0
9937,Security,10702.0,24,14,1.5,29,44,4,0
9938,Cloud,13347.0,24,1,2.6,46,38,2,1
9939,Infrastructure,40429.0,24,27,2.4,54,34,5,0
9940,Cloud,44419.0,12,28,4.0,11,37,0,0
9941,Support,30040.0,36,19,3.6,49,97,6,1
9942,Infrastructure,42646.0,12,5,4.7,4,78,5,0
9943,Infrastructure,42083.0,36,11,4.7,26,36,5,1
9944,Infrastructure,27542.0,12,20,3.9,14,83,2,1
9945,Infrastructure,,24,15,4.1,25,85,0,0
9946,Cloud,13308.0,24,13,3.5,8,91,0,0
9947,Security,,36,3,3.8,39,17,6,0
9948,Security,39142.0,12,7,3.5,39,47,3,0
9949,Support,49163.0,24,11,2.2,34,18,5,0
9950,Security,35690.0,36,22,2.4,12,52,3,1
9951,Security,12393.0,12,13,3.3,44,34,7,0
9952,Security,9403.0,36,19,3.9,43,75,8,0
9953,Security,8546.0,12,25,2.6,46,26,1,0
9954,Support,41745.0,12,12,1.6,45,16,0,0
9955,Cloud,33893.0,12,28,2.8,32,31,0,1
9956,Infrastructure,14388.0,36,4,4.9,33,19,6,0
9957,Security,46756.0,36,11,1.9,54,99,1,0
9958,Cloud,41660.0,12,9,3.6,3,22,2,1
9959,Security,28708.0,24,20,4.9,12,51,3,0
9960,Security,29726.0,12,18,2.5,9,37,8,0
9961,Infrastructure,19008.0,36,12,4.6,52,68,9,1
9962,Infrastructure,,12,8,4.5,44,20,1,0
9963,Infrastructure,5111.0,36,10,2.4,0,18,9,1
9964,Security,22545.0,12,4,1.4,10,89,1,1
9965,Security,45168.0,12,27,1.7,49,90,0,0
9966,Security,,24,12,2.5,8,64,7,0
9967,Infrastructure,35237.0,24,9,4.8,37,14,7,1
9968,Support,26810.0,36,17,2.1,22,78,4,0
9969,Cloud,46120.0,12,28,4.7,12,47,2,0
9970,Support,22809.0,36,14,1.7,4,75,0,0
9971,Security,,12,19,4.9,24,92,1,0
9972,Security,32967.0,12,11,2.2,9,73,8,0
9973,Support,,12,3,3.5,4,34,7,0
9974,Security,28424.0,24,4,1.3,21,61,9,1
9975,Cloud,25976.0,36,7,2.2,41,47,3,1
9976,Security,28914.0,12,4,1.8,24,86,2,0
9977,Cloud,35067.0,12,0,1.0,36,28,4,0
9978,Support,47875.0,36,17,1.6,19,34,7,0
9979,Support,17942.0,36,18,3.4,27,57,9,0
9980,Security,24491.0,12,18,2.6,20,82,5,0
9981,Cloud,9533.0,24,9,3.9,10,70,9,0
9982,Security,28583.0,24,21,3.7,28,44,3,0
9983,Infrastructure,42049.0,12,8,4.2,4,60,7,0
9984,Infrastructure,32821.0,24,25,4.5,36,24,3,1
9985,Infrastructure,35261.0,36,0,4.3,48,95,4,0
9986,Infrastructure,,24,21,2.8,52,86,1,1
9987,Security,34945.0,36,24,2.2,4,58,9,0
9988,Infrastructure,22384.0,36,19,3.0,32,39,3,0
9989,Cloud,33410.0,36,25,3.1,44,30,9,0
9990,Support,17198.0,36,2,2.3,35,98,9,0
9991,Support,34354.0,24,12,3.2,7,98,2,0
9992,Infrastructure,12169.0,36,5,1.4,51,95,7,0
9993,Infrastructure,45129.0,12,5,1.9,54,50,7,0
9994,Infrastructure,36909.0,36,28,4.0,5,12,6,1
9995,Security,8830.0,12,17,1.7,14,82,5,0
9996,Support,26404.0,36,4,1.6,14,33,8,1
9997,Infrastructure,32757.0,36,16,2.1,52,26,3,1
9998,Cloud,40650.0,24,28,2.5,47,97,3,0
9999,Infrastructure,38766.0,36,24,2.3,8,17,5,0
10000,Support,,36,24,2.5,55,15,0,1
10001,Infrastructure,37419.0,24,2,1.6,4,18,1,1
10002,Support,,24,4,1.7,25,24,1,0
10003,Infrastructure,21246.0,12,2,1.9,22,73,9,0
10004,Cloud,29996.0,24,22,2.6,15,97,3,0
10005,Infrastructure,8065.0,12,12,2.3,58,59,4,0
10006,Cloud,15467.0,36,14,4.2,56,20,1,0
10007,Cloud,49844.0,12,16,3.1,38,55,7,0
10008,Infrastructure,26007.0,24,14,3.3,34,54,4,0
10009,Cloud,7543.0,36,4,3.2,9,86,7,0
10010,Security,33702.0,12,21,2.6,26,68,8,1
10011,Infrastructure,33833.0,12,13,4.9,15,34,8,0
10012,Infrastructure,15033.0,12,10,1.1,20,21,3,0
10013,Cloud,39169.0,36,27,1.9,11,94,9,0
10014,Cloud,21829.0,12,13,2.1,8,97,1,1
10015,Infrastructure,9522.0,12,6,4.5,15,35,1,0
10016,Security,25151.0,24,2,4.7,8,85,4,0
10017,Cloud,40319.0,12,22,4.4,55,46,9,0
10018,Cloud,31543.0,36,19,2.7,28,94,3,0
10019,Support,42584.0,24,9,4.7,53,32,5,0
10020,Security,35473.0,36,10,1.4,22,74,8,0
10021,Security,12699.0,24,29,3.6,38,54,6,0
10022,Infrastructure,7629.0,24,5,4.7,42,83,3,0
10023,Security,45455.0,12,4,4.0,48,44,6,0
10024,Infrastructure,15156.0,36,19,2.1,23,57,1,0
10025,Support,22441.0,12,21,3.9,21,37,4,0
10026,Security,35716.0,24,12,2.2,54,10,8,0
10027,Cloud,11834.0,12,11,1.4,30,81,8,0
10028,Support,23179.0,24,18,3.9,9,50,3,0
10029,Infrastructure,31219.0,24,18,1.7,46,32,7,0
10030,Support,42617.0,36,20,1.4,41,93,4,0
10031,Infrastructure,,36,26,3.2,26,41,2,1
10032,Support,20827.0,36,4,3.5,33,96,5,0
10033,Infrastructure,14431.0,36,24,1.2,47,16,3,0
10034,Security,41918.0,12,19,1.0,38,84,2,0
10035,Cloud,49057.0,36,20,4.5,23,64,3,0
10036,Infrastructure,14496.0,36,27,1.5,59,81,0,0
10037,Support,28331.0,36,8,3.3,20,52,9,0
10038,Infrastructure,44238.0,24,3,4.8,14,23,7,0
10039,Infrastructure,,24,28,3.0,16,23,8,0
10040,Infrastructure,,36,14,1.6,53,50,5,0
10041,Support,33531.0,24,2,2.6,44,93,4,0
10042,Cloud,37664.0,24,22,3.5,18,98,8,0
10043,Security,17420.0,12,6,4.1,52,23,3,0
10044,Cloud,10315.0,24,23,3.4,24,37,0,1
10045,Infrastructure,10381.0,12,19,1.1,54,39,6,1
10046,Support,14497.0,24,19,1.6,39,88,0,0
10047,Cloud,34040.0,36,13,2.5,21,63,8,1
10048,Infrastructure,37375.0,24,13,3.8,40,68,3,0
10049,Security,18494.0,24,8,3.3,50,94,2,0
10050,Security,,12,25,1.2,48,21,3,0
10051,Security,30357.0,36,22,4.2,41,84,0,0
10052,Infrastructure,21950.0,12,2,3.4,13,48,5,0
10053,Support,20752.0,36,28,4.5,59,79,6,0
10054,Cloud,42390.0,36,8,2.7,27,76,6,0
10055,Security,,12,28,3.0,11,24,4,0
10056,Infrastructure,46598.0,24,20,2.6,26,13,9,0
10057,Infrastructure,33276.0,36,3,3.9,51,53,9,0
10058,Cloud,44763.0,24,16,4.0,23,48,4,0
10059,Security,25551.0,12,24,3.9,21,79,5,0
10060,Infrastructure,31975.0,12,5,2.2,38,95,9,0
10061,Cloud,7670.0,12,15,3.5,40,46,7,0
10062,Support,14364.0,12,26,2.4,49,67,8,0
10063,Support,31296.0,36,17,4.3,38,41,5,1
10064,Support,,12,12,1.2,59,37,2,0
10065,Security,23066.0,24,6,1.2,35,99,5,0
10066,Cloud,33892.0,24,2,1.4,22,13,3,0
10067,Cloud,15041.0,36,5,1.8,7,19,3,0
10068,Infrastructure,14054.0,12,23,1.2,27,36,6,0
10069,Infrastructure,16637.0,36,2,1.3,49,93,5,0
10070,Infrastructure,15757.0,36,28,2.2,28,45,7,0
10071,Cloud,46258.0,36,27,1.4,14,14,7,0
10072,Infrastructure,32484.0,12,11,4.2,38,90,2,1
10073,Cloud,17329.0,24,4,1.2,7,59,3,0
10074,Cloud,38538.0,24,29,4.6,27,41,1,1
10075,Support,32115.0,36,21,4.5,32,32,0,0
10076,Infrastructure,31038.0,36,16,1.8,10,86,6,0
10077,Support,41622.0,24,9,1.3,41,70,7,0
10078,Security,40886.0,24,6,1.4,36,10,7,0
10079,Security,14901.0,12,3,3.2,24,40,5,1
10080,Security,22374.0,36,9,3.4,33,28,6,0
10081,Cloud,37806.0,12,26,2.3,21,96,7,0
10082,Cloud,22659.0,24,6,2.2,1,63,3,0
10083,Cloud,28453.0,24,22,3.1,50,43,7,0
10084,Infrastructure,35498.0,24,10,2.2,15,13,5,1
10085,Support,9857.0,24,20,4.7,10,57,6,0
10086,Cloud,,12,7,2.5,13,57,9,1
10087,Support,6436.0,24,7,1.9,31,58,6,0
10088,Support,32569.0,36,4,1.6,21,69,7,1
10089,Support,,24,4,3.5,4,53,4,0
10090,Infrastructure,12693.0,36,6,2.3,35,43,1,0
10091,Infrastructure,42019.0,24,21,1.8,22,65,7,0
10092,Security,14305.0,12,3,2.1,18,83,0,0
10093,Security,37646.0,36,1,2.2,28,15,1,0
10094,Support,32302.0,12,23,3.5,41,85,4,0
10095,Security,15590.0,24,18,1.7,22,85,3,0
10096,Support,45430.0,12,1,3.9,59,91,1,0
10097,Infrastructure,,24,15,2.2,8,45,3,0
10098,Infrastructure,9158.0,12,11,3.0,17,44,6,0
10099,Infrastructure,13700.0,12,14,3.6,30,34,4,0
10100,Cloud,15531.0,36,9,3.2,36,58,3,0
